date,location_id,location_name,mean
2020-06-19,523,Alabama,0.5541199418493485
2020-06-20,523,Alabama,0.5600937804849383
2020-06-21,523,Alabama,0.5654833331428984
2020-06-22,523,Alabama,0.5701630867847766
2020-06-23,523,Alabama,0.5741006807719831
2020-06-24,523,Alabama,0.577247650432858
2020-06-25,523,Alabama,0.5795419056293617
2020-06-26,523,Alabama,0.5809078896759368
2020-06-27,523,Alabama,0.5813119143049341
2020-06-28,523,Alabama,0.5806421394646529
2020-06-29,523,Alabama,0.5788706497385784
2020-06-30,523,Alabama,0.5760458454893616
2020-07-01,523,Alabama,0.5722023032104208
2020-07-02,523,Alabama,0.567367166333315
2020-07-03,523,Alabama,0.5615682687197937
2020-07-04,523,Alabama,0.5548277905507236
2020-07-05,523,Alabama,0.5472877197488155
2020-07-06,523,Alabama,0.5390334853303569
2020-07-07,523,Alabama,0.5301338701117874
2020-07-08,523,Alabama,0.5206724483437098
2020-07-09,523,Alabama,0.5107462620849144
2020-07-10,523,Alabama,0.5004726437580966
2020-07-11,523,Alabama,0.48994947240183306
2020-07-12,523,Alabama,0.47941386452880835
2020-07-13,523,Alabama,0.4689683833424282
2020-07-14,523,Alabama,0.4587316423629693
2020-07-15,523,Alabama,0.44886305087708334
2020-07-16,523,Alabama,0.4395573850961827
2020-07-17,523,Alabama,0.43098649973864006
2020-07-18,523,Alabama,0.42335217839603895
2020-07-19,523,Alabama,0.41676752227729524
2020-07-20,523,Alabama,0.4113539738173667
2020-07-21,523,Alabama,0.40723018839374364
2020-07-22,523,Alabama,0.4045122580923315
2020-07-23,523,Alabama,0.40325526633413883
2020-07-24,523,Alabama,0.403460301071669
2020-07-25,523,Alabama,0.40515945894652633
2020-07-26,523,Alabama,0.40833119218547703
2020-07-27,523,Alabama,0.4128787728471691
2020-07-28,523,Alabama,0.4186869992436846
2020-07-29,523,Alabama,0.42542987533652593
2020-07-30,523,Alabama,0.4327990314776988
2020-07-31,523,Alabama,0.44055393939873244
2020-08-01,523,Alabama,0.44839813156164754
2020-08-02,523,Alabama,0.4559901649048068
2020-08-03,523,Alabama,0.4629542827388239
2020-08-04,523,Alabama,0.46892459294610334
2020-08-05,523,Alabama,0.47360003349887797
2020-08-06,523,Alabama,0.47677929130753993
2020-08-07,523,Alabama,0.4783512394750543
2020-08-08,523,Alabama,0.4782696890135478
2020-08-09,523,Alabama,0.4765649346779561
2020-08-10,523,Alabama,0.47335206426797355
2020-08-11,523,Alabama,0.4688028693362956
2020-08-12,523,Alabama,0.4632519624631322
2020-08-13,523,Alabama,0.45697884342395095
2020-08-14,523,Alabama,0.4502308374387953
2020-08-15,523,Alabama,0.44327827519950563
2020-08-16,523,Alabama,0.4363868889374096
2020-08-17,523,Alabama,0.42980597404255566
2020-08-18,523,Alabama,0.42371815138992935
2020-08-19,523,Alabama,0.41825600033889826
2020-08-20,523,Alabama,0.4135595206823005
2020-08-21,523,Alabama,0.4097740184133825
2020-08-22,523,Alabama,0.4070096675346911
2020-08-23,523,Alabama,0.4053433859599137
2020-08-24,523,Alabama,0.40484134138899214
2020-08-25,523,Alabama,0.40555263325755464
2020-08-26,523,Alabama,0.40750584652894495
2020-08-27,523,Alabama,0.41070742384308423
2020-08-28,523,Alabama,0.415156001775843
2020-08-29,523,Alabama,0.4208691884982292
2020-08-30,523,Alabama,0.4278593319755758
2020-08-31,523,Alabama,0.436128242700094
2020-09-01,523,Alabama,0.44551081916688173
2020-09-02,523,Alabama,0.45558908887668426
2020-09-03,523,Alabama,0.46611070887173406
2020-09-04,523,Alabama,0.47669870893148303
2020-09-05,523,Alabama,0.4869168560378941
2020-09-06,523,Alabama,0.49639911641705714
2020-09-07,523,Alabama,0.5048726652983239
2020-09-08,523,Alabama,0.5121830722488221
2020-09-09,523,Alabama,0.5174428088790425
2020-09-10,523,Alabama,0.5216503138973743
2020-09-11,523,Alabama,0.5250120778916773
2020-09-12,523,Alabama,0.5276478600831422
2020-09-13,523,Alabama,0.5295160472757463
2020-09-14,523,Alabama,0.5318868029435153
2020-09-15,523,Alabama,0.5337846080633761
2020-09-16,523,Alabama,0.5351571856271375
2020-09-17,523,Alabama,0.5361548188011339
2020-09-18,523,Alabama,0.5376005729584601
2020-09-19,523,Alabama,0.5395068721314003
2020-09-20,523,Alabama,0.5414132593096799
2020-09-21,523,Alabama,0.5432718347992241
2020-02-01,524,Alaska,0.0
2020-02-02,524,Alaska,0.0
2020-02-03,524,Alaska,0.0
2020-02-04,524,Alaska,0.0
2020-02-05,524,Alaska,0.0
2020-02-06,524,Alaska,0.0
2020-02-07,524,Alaska,0.0
2020-02-08,524,Alaska,0.0
2020-02-09,524,Alaska,0.0
2020-02-10,524,Alaska,0.0
2020-02-11,524,Alaska,0.0
2020-02-12,524,Alaska,0.0
2020-02-13,524,Alaska,0.0
2020-02-14,524,Alaska,0.0
2020-02-15,524,Alaska,0.0
2020-02-16,524,Alaska,0.0
2020-02-17,524,Alaska,0.0
2020-02-18,524,Alaska,0.0
2020-02-19,524,Alaska,5.136494034166586
2020-02-20,524,Alaska,5.264417275742346
2020-02-21,524,Alaska,3.8177547445702844
2020-02-22,524,Alaska,2.8979726142979136
2020-02-23,524,Alaska,2.3449648756390746
2020-02-24,524,Alaska,1.9004545180443904
2020-02-25,524,Alaska,1.6490886097881825
2020-02-26,524,Alaska,1.4967467708500612
2020-02-27,524,Alaska,1.3969025140755125
2020-02-28,524,Alaska,1.325594316765996
2020-02-29,524,Alaska,1.26975939216912
2020-03-01,524,Alaska,1.2223518093629997
2020-03-02,524,Alaska,1.1797899603191082
2020-03-03,524,Alaska,1.140020881997766
2020-03-04,524,Alaska,1.1010824105354726
2020-03-05,524,Alaska,1.0621060878518023
2020-03-06,524,Alaska,1.0228261203345081
2020-03-07,524,Alaska,0.9827857825985139
2020-03-08,524,Alaska,0.9420887715594368
2020-03-09,524,Alaska,0.8996156915519996
2020-03-10,524,Alaska,0.8559393745700925
2020-03-11,524,Alaska,0.8111666195825981
2020-03-12,524,Alaska,0.7651335217622908
2020-03-13,524,Alaska,0.7179101133598067
2020-03-14,524,Alaska,0.6701717922154748
2020-03-15,524,Alaska,0.6221287662154777
2020-03-16,524,Alaska,0.5742063232433574
2020-03-17,524,Alaska,0.5269540280424816
2020-03-18,524,Alaska,0.48090354011340836
2020-03-19,524,Alaska,0.43666883668169876
2020-03-20,524,Alaska,0.3948789734409144
2020-03-21,524,Alaska,0.35586198862167867
2020-03-22,524,Alaska,0.31999415438211704
2020-03-23,524,Alaska,0.28749605040467624
2020-03-24,524,Alaska,0.2583762848284554
2020-03-25,524,Alaska,0.23263043369907985
2020-03-26,524,Alaska,0.21012530383395617
2020-03-27,524,Alaska,0.19069414860659092
2020-03-28,524,Alaska,0.17415089239482323
2020-03-29,524,Alaska,0.16017572740399863
2020-03-30,524,Alaska,0.1486625656186916
2020-03-31,524,Alaska,0.139457908490843
2020-04-01,524,Alaska,0.1323559631283289
2020-04-02,524,Alaska,0.1271820059134678
2020-04-03,524,Alaska,0.1237061701813616
2020-04-04,524,Alaska,0.1218794219707532
2020-04-05,524,Alaska,0.12163749420100037
2020-04-06,524,Alaska,0.12288899549717075
2020-04-07,524,Alaska,0.12555395377206263
2020-04-08,524,Alaska,0.12962779340777167
2020-04-09,524,Alaska,0.135118432685249
2020-04-10,524,Alaska,0.14201602115808565
2020-04-11,524,Alaska,0.15027135975725803
2020-04-12,524,Alaska,0.15977486199000207
2020-04-13,524,Alaska,0.17041796930407344
2020-04-14,524,Alaska,0.18194590735428554
2020-04-15,524,Alaska,0.19402432549137505
2020-04-16,524,Alaska,0.20628602459414724
2020-04-17,524,Alaska,0.21832255044490562
2020-04-18,524,Alaska,0.22977688619578884
2020-04-19,524,Alaska,0.2401979100653094
2020-04-20,524,Alaska,0.24922426431168074
2020-04-21,524,Alaska,0.25661667208973227
2020-04-22,524,Alaska,0.26226500748897885
2020-04-23,524,Alaska,0.2661459937812909
2020-04-24,524,Alaska,0.268279703001099
2020-04-25,524,Alaska,0.26886091140004204
2020-04-26,524,Alaska,0.2682258950313234
2020-04-27,524,Alaska,0.266858518586435
2020-04-28,524,Alaska,0.26519156410536177
2020-04-29,524,Alaska,0.26364816573231203
2020-04-30,524,Alaska,0.2626961219898045
2020-05-01,524,Alaska,0.26279916596544584
2020-05-02,524,Alaska,0.26435978688246003
2020-05-03,524,Alaska,0.2677032538282384
2020-05-04,524,Alaska,0.27315310926105685
2020-05-05,524,Alaska,0.2810471142628199
2020-05-06,524,Alaska,0.2916392665735515
2020-05-07,524,Alaska,0.30537944473179857
2020-05-08,524,Alaska,0.3224416301397595
2020-05-09,524,Alaska,0.34287669188052805
2020-05-10,524,Alaska,0.3665806866027534
2020-05-11,524,Alaska,0.393269961433223
2020-05-12,524,Alaska,0.42248350457276024
2020-05-13,524,Alaska,0.45353327542974525
2020-05-14,524,Alaska,0.48570805290439734
2020-05-15,524,Alaska,0.5179043205504996
2020-05-16,524,Alaska,0.5490185642324703
2020-05-17,524,Alaska,0.5781080761444474
2020-05-18,524,Alaska,0.6045196125944463
2020-05-19,524,Alaska,0.6274675601080368
2020-05-20,524,Alaska,0.6464515850427336
2020-05-21,524,Alaska,0.6613403707190038
2020-05-22,524,Alaska,0.6721894981438138
2020-05-23,524,Alaska,0.6791575475620517
2020-05-24,524,Alaska,0.6824313616215664
2020-05-25,524,Alaska,0.6822180537008333
2020-05-26,524,Alaska,0.6786711363124133
2020-05-27,524,Alaska,0.6722074409686647
2020-05-28,524,Alaska,0.6630651885025024
2020-05-29,524,Alaska,0.6512832028405777
2020-05-30,524,Alaska,0.6371542055805346
2020-05-31,524,Alaska,0.6208981451185099
2020-06-01,524,Alaska,0.6026676376595531
2020-06-02,524,Alaska,0.5827228883901725
2020-06-03,524,Alaska,0.5615054910662874
2020-06-04,524,Alaska,0.5393364867262227
2020-06-05,524,Alaska,0.5168297779188563
2020-06-06,524,Alaska,0.4945177746938811
2020-06-07,524,Alaska,0.47268089723357015
2020-06-08,524,Alaska,0.45163149231244726
2020-06-09,524,Alaska,0.4316861948570261
2020-06-10,524,Alaska,0.4130300061191277
2020-06-11,524,Alaska,0.39598459500803285
2020-06-12,524,Alaska,0.3805106796017826
2020-06-13,524,Alaska,0.36660383313283174
2020-06-14,524,Alaska,0.35432944665933225
2020-06-15,524,Alaska,0.34380087088303646
2020-06-16,524,Alaska,0.3350879472204951
2020-06-17,524,Alaska,0.32822777142876786
2020-06-18,524,Alaska,0.32325958353699913
2020-06-19,524,Alaska,0.3202314174773632
2020-06-20,524,Alaska,0.3191906042431227
2020-06-21,524,Alaska,0.32025574253333655
2020-06-22,524,Alaska,0.3233078930567732
2020-06-23,524,Alaska,0.3283626036144475
2020-06-24,524,Alaska,0.33548412420654616
2020-06-25,524,Alaska,0.34470488864170096
2020-06-26,524,Alaska,0.3560085986559538
2020-06-27,524,Alaska,0.36929930196458227
2020-06-28,524,Alaska,0.3843604351954517
2020-06-29,524,Alaska,0.40081650502779015
2020-06-30,524,Alaska,0.4181306537392188
2020-07-01,524,Alaska,0.43563802270069574
2020-07-02,524,Alaska,0.4526033847999638
2020-07-03,524,Alaska,0.4682325018530591
2020-07-04,524,Alaska,0.48170783813803564
2020-07-05,524,Alaska,0.4921860122870582
2020-07-06,524,Alaska,0.49915162278721653
2020-07-07,524,Alaska,0.5022541568219939
2020-07-08,524,Alaska,0.5013092275056612
2020-07-09,524,Alaska,0.4964212325877847
2020-07-10,524,Alaska,0.48798672152959754
2020-07-11,524,Alaska,0.4765165938636052
2020-07-12,524,Alaska,0.4626499296750621
2020-07-13,524,Alaska,0.44722362942454175
2020-07-14,524,Alaska,0.43092341699044756
2020-07-15,524,Alaska,0.4144540955342803
2020-07-16,524,Alaska,0.3985528363121287
2020-07-17,524,Alaska,0.3839258765432426
2020-07-18,524,Alaska,0.37090353264406817
2020-07-19,524,Alaska,0.3598671959806955
2020-07-20,524,Alaska,0.35122727898513584
2020-07-21,524,Alaska,0.34532799038105744
2020-07-22,524,Alaska,0.34238758323190394
2020-07-23,524,Alaska,0.3425663161345362
2020-07-24,524,Alaska,0.3459925408420163
2020-07-25,524,Alaska,0.3527297509371173
2020-07-26,524,Alaska,0.3627472124955462
2020-07-27,524,Alaska,0.3758065778800159
2020-07-28,524,Alaska,0.3915611551085032
2020-07-29,524,Alaska,0.40942625466416066
2020-07-30,524,Alaska,0.4285882415376419
2020-07-31,524,Alaska,0.4478984181977172
2020-08-01,524,Alaska,0.4662410146306729
2020-08-02,524,Alaska,0.4823642322568615
2020-08-03,524,Alaska,0.49504023836510574
2020-08-04,524,Alaska,0.5030785243583418
2020-08-05,524,Alaska,0.5059258157867154
2020-08-06,524,Alaska,0.5032611903676311
2020-08-07,524,Alaska,0.49506163283777266
2020-08-08,524,Alaska,0.48183957257050164
2020-08-09,524,Alaska,0.4644220212649553
2020-08-10,524,Alaska,0.44382718793035264
2020-08-11,524,Alaska,0.42120571325397516
2020-08-12,524,Alaska,0.3977920525111465
2020-08-13,524,Alaska,0.3745620765080429
2020-08-14,524,Alaska,0.35242178758818277
2020-08-15,524,Alaska,0.33216835634937564
2020-08-16,524,Alaska,0.3142118177348277
2020-08-17,524,Alaska,0.29890631150924707
2020-08-18,524,Alaska,0.2865612333149075
2020-08-19,524,Alaska,0.2773594915939824
2020-08-20,524,Alaska,0.2715233807868236
2020-08-21,524,Alaska,0.26935664717598223
2020-08-22,524,Alaska,0.2712798194921256
2020-08-23,524,Alaska,0.27769454918946
2020-08-24,524,Alaska,0.28920672784943696
2020-08-25,524,Alaska,0.3064188829424681
2020-08-26,524,Alaska,0.32981144531298373
2020-08-27,524,Alaska,0.3595574361004762
2020-08-28,524,Alaska,0.39528211996432616
2020-08-29,524,Alaska,0.43583764653373686
2020-08-30,524,Alaska,0.4790913469237179
2020-08-31,524,Alaska,0.5217289902710538
2020-09-01,524,Alaska,0.5596122879199784
2020-09-02,524,Alaska,0.5881912394829246
2020-09-03,524,Alaska,0.6037098920419942
2020-09-04,524,Alaska,0.6046855281459452
2020-09-05,524,Alaska,0.5921409649730995
2020-09-06,524,Alaska,0.5700855003100672
2020-09-07,524,Alaska,0.5431375253012726
2020-09-08,524,Alaska,0.5153581614115604
2020-09-09,524,Alaska,0.49101181213225237
2020-09-10,524,Alaska,0.471534919914591
2020-09-11,524,Alaska,0.45710114694248966
2020-09-12,524,Alaska,0.447156215618495
2020-09-13,524,Alaska,0.44089404166130486
2020-09-14,524,Alaska,0.43805037724352164
2020-09-15,524,Alaska,0.437157240608896
2020-09-16,524,Alaska,0.43741840390473474
2020-09-17,524,Alaska,0.43837748482497185
2020-09-18,524,Alaska,0.4397434792420839
2020-09-19,524,Alaska,0.44124235791686994
2020-09-20,524,Alaska,0.44261903262235147
2020-09-21,524,Alaska,0.4435845489170137
2020-02-01,525,Arizona,7.894498255590064e+16
2020-02-02,525,Arizona,3.103006493524413
2020-02-03,525,Arizona,1.3393491478410962
2020-02-04,525,Arizona,0.8307723184128194
2020-02-05,525,Arizona,0.6095504344655303
2020-02-06,525,Arizona,0.49476156399837784
2020-02-07,525,Arizona,0.43015635571062827
2020-02-08,525,Arizona,0.39354918770231495
2020-02-09,525,Arizona,0.3746483830763634
2020-02-10,525,Arizona,0.36829269598141895
2020-02-11,525,Arizona,0.3717190391016778
2020-02-12,525,Arizona,0.383444408766733
2020-02-13,525,Arizona,0.40275261721643557
2020-02-14,525,Arizona,0.42932032215591887
2020-02-15,525,Arizona,0.4630537812126938
2020-02-16,525,Arizona,0.5040382834440397
2020-02-17,525,Arizona,0.5522599918990702
2020-02-18,525,Arizona,0.6077748651593781
2020-02-19,525,Arizona,0.6706267332922553
2020-02-20,525,Arizona,0.7401383651761442
2020-02-21,525,Arizona,0.8166652336009593
2020-02-22,525,Arizona,0.8979562408278293
2020-02-23,525,Arizona,0.982541381124847
2020-02-24,525,Arizona,1.066956529540483
2020-02-25,525,Arizona,1.149350746396161
2020-02-26,525,Arizona,1.2267017945855512
2020-02-27,525,Arizona,1.2957208350278713
2020-02-28,525,Arizona,1.356189079223909
2020-02-29,525,Arizona,1.4047792368980558
2020-03-01,525,Arizona,1.4408605128762613
2020-03-02,525,Arizona,1.4628388701911172
2020-03-03,525,Arizona,1.4713364347225153
2020-03-04,525,Arizona,1.468014590294221
2020-03-05,525,Arizona,1.4528186996305745
2020-03-06,525,Arizona,1.4287138207809313
2020-03-07,525,Arizona,1.39590924330105
2020-03-08,525,Arizona,1.355232607804815
2020-03-09,525,Arizona,1.3084478757916762
2020-03-10,525,Arizona,1.257190352787028
2020-03-11,525,Arizona,1.2026762039326544
2020-03-12,525,Arizona,1.1463908495966493
2020-03-13,525,Arizona,1.0885986090278896
2020-03-14,525,Arizona,1.030923025834925
2020-03-15,525,Arizona,0.9739260619197047
2020-03-16,525,Arizona,0.9181310825798853
2020-03-17,525,Arizona,0.8646251135043239
2020-03-18,525,Arizona,0.8139265287426417
2020-03-19,525,Arizona,0.7666369970457674
2020-03-20,525,Arizona,0.723213326893165
2020-03-21,525,Arizona,0.6837479933971289
2020-03-22,525,Arizona,0.6483990575574072
2020-03-23,525,Arizona,0.6172348036860055
2020-03-24,525,Arizona,0.5904536772369869
2020-03-25,525,Arizona,0.567744697002393
2020-03-26,525,Arizona,0.5489855891594824
2020-03-27,525,Arizona,0.5341047831757114
2020-03-28,525,Arizona,0.5229528415134671
2020-03-29,525,Arizona,0.5152257789685749
2020-03-30,525,Arizona,0.5106259367096897
2020-03-31,525,Arizona,0.5088911503136533
2020-04-01,525,Arizona,0.5096518592764028
2020-04-02,525,Arizona,0.5125443161502792
2020-04-03,525,Arizona,0.5173058501404169
2020-04-04,525,Arizona,0.5236820706666975
2020-04-05,525,Arizona,0.5314140429468556
2020-04-06,525,Arizona,0.5402255536448629
2020-04-07,525,Arizona,0.5500332834707335
2020-04-08,525,Arizona,0.5601198675046719
2020-04-09,525,Arizona,0.5702267530673958
2020-04-10,525,Arizona,0.580110270310696
2020-04-11,525,Arizona,0.5894533953338594
2020-04-12,525,Arizona,0.5978740286078541
2020-04-13,525,Arizona,0.6049399103809961
2020-04-14,525,Arizona,0.6101892455151238
2020-04-15,525,Arizona,0.6134676899201004
2020-04-16,525,Arizona,0.6140274454338062
2020-04-17,525,Arizona,0.6119363207401861
2020-04-18,525,Arizona,0.6073038949567828
2020-04-19,525,Arizona,0.6002436973516513
2020-04-20,525,Arizona,0.5909174445559874
2020-04-21,525,Arizona,0.5795705857643467
2020-04-22,525,Arizona,0.566539364005136
2020-04-23,525,Arizona,0.5522296585026243
2020-04-24,525,Arizona,0.5374327268743162
2020-04-25,525,Arizona,0.5224750316988929
2020-04-26,525,Arizona,0.5076994053399501
2020-04-27,525,Arizona,0.49345437386072144
2020-04-28,525,Arizona,0.48002863023342157
2020-04-29,525,Arizona,0.46767772617085324
2020-04-30,525,Arizona,0.45650468320811477
2020-05-01,525,Arizona,0.4465817546189707
2020-05-02,525,Arizona,0.4380008941570033
2020-05-03,525,Arizona,0.43086640695565015
2020-05-04,525,Arizona,0.4252226927625978
2020-05-05,525,Arizona,0.42106428844984206
2020-05-06,525,Arizona,0.4184036893911084
2020-05-07,525,Arizona,0.41724212739746935
2020-05-08,525,Arizona,0.41757405822359184
2020-05-09,525,Arizona,0.4194554130344687
2020-05-10,525,Arizona,0.4227763746059033
2020-05-11,525,Arizona,0.42758162641258796
2020-05-12,525,Arizona,0.4339354261962547
2020-05-13,525,Arizona,0.44187560916872
2020-05-14,525,Arizona,0.45138359748050316
2020-05-15,525,Arizona,0.4623521569816131
2020-05-16,525,Arizona,0.47457278519871116
2020-05-17,525,Arizona,0.48772908945873217
2020-05-18,525,Arizona,0.5016450278715084
2020-05-19,525,Arizona,0.5154740282212308
2020-05-20,525,Arizona,0.5289212000966721
2020-05-21,525,Arizona,0.5416926498291705
2020-05-22,525,Arizona,0.5534912547928695
2020-05-23,525,Arizona,0.5640227981189029
2020-05-24,525,Arizona,0.5730083455454289
2020-05-25,525,Arizona,0.5801983251882784
2020-05-26,525,Arizona,0.5853495713990672
2020-05-27,525,Arizona,0.5883658407767656
2020-05-28,525,Arizona,0.5897487614874245
2020-05-29,525,Arizona,0.5896349673543568
2020-05-30,525,Arizona,0.5882601322190354
2020-05-31,525,Arizona,0.5859356297233219
2020-06-01,525,Arizona,0.583022822214825
2020-06-02,525,Arizona,0.5799126578898872
2020-06-03,525,Arizona,0.5770026618225782
2020-06-04,525,Arizona,0.5745897567730921
2020-06-05,525,Arizona,0.573046377916434
2020-06-06,525,Arizona,0.5727838894400199
2020-06-07,525,Arizona,0.5738479167774712
2020-06-08,525,Arizona,0.5763038237126059
2020-06-09,525,Arizona,0.580218145087858
2020-06-10,525,Arizona,0.5856399080651951
2020-06-11,525,Arizona,0.5925923743902032
2020-06-12,525,Arizona,0.6010620704177261
2020-06-13,525,Arizona,0.6111205153713181
2020-06-14,525,Arizona,0.6223272667501623
2020-06-15,525,Arizona,0.6342310744571769
2020-06-16,525,Arizona,0.6466201671788979
2020-06-17,525,Arizona,0.6592247062296219
2020-06-18,525,Arizona,0.6717255162539272
2020-06-19,525,Arizona,0.6837589534307781
2020-06-20,525,Arizona,0.6949183410467882
2020-06-21,525,Arizona,0.7047602509254819
2020-06-22,525,Arizona,0.7129780132110831
2020-06-23,525,Arizona,0.7189952212641052
2020-06-24,525,Arizona,0.7226641899675017
2020-06-25,525,Arizona,0.7239633315704272
2020-06-26,525,Arizona,0.7228338463011089
2020-06-27,525,Arizona,0.7192035097217456
2020-06-28,525,Arizona,0.7130431209529974
2020-06-29,525,Arizona,0.704514299156553
